lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate,generation_seed,sample_count
P,phenyl,tert_butyl,C6,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C6><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,CC(C)(C)P(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,CC(C)(C)P(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,[],True,1,0.525,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,303,1
N,ethyl,cyclohexyl,C1,phenyl,pentafluorophenyl,<LB_N><LB1_ethyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_pentafluorophenyl>,CCN(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CCN(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CCN(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.4,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,tert_butyl,isopropyl,C6,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C6><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,CC(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,CC(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,[],True,1,0.41509433962264153,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,303,1
P,phenyl,isopropyl,C2,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_isopropyl><LINKER_C2><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCP(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCP(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCP(c2ccccc2)C(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,303,1
N,methyl,methyl,C2,pentachlorophenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C2><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CN(C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[],True,1,0.4186046511627907,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,303,1
P,phenyl,mesityl,C1,phenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,True,Cc1cc(C)c(P(CB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,Cc1cc(C)c(P(CB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,[],True,1,0.5217391304347826,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,tert_butyl,tert_butyl,C3,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_tert_butyl><LINKER_C3><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,[],True,1,0.5609756097560976,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
N,isopropyl,isopropyl,C2,mesityl,pentachlorophenyl,<LB_N><LB1_isopropyl><LB2_isopropyl><LINKER_C2><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCN(C(C)C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,303,1
P,mesityl,tert_butyl,C2,mesityl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.5681818181818182,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,303,1
N,isopropyl,phenyl,C3,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_isopropyl><LB2_phenyl><LINKER_C3><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CC(C)N(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,[],True,1,0.40425531914893614,True,True,False,False,True,False,True,[],0,42,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
P,mesityl,cyclohexyl,C5,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(c2c(C)cc(C)cc2C)C2CCCCC2)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(c2c(C)cc(C)cc2C)C2CCCCC2)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCCP(c2c(C)cc(C)cc2C)C2CCCCC2)c2ccccc2)c(C)c1,[],True,1,0.42105263157894735,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,303,1
P,tert_butyl,cyclohexyl,C1,p_tolyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.4074074074074074,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
N,methyl,phenyl,C1,mesityl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C1><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CN(C)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CN(C)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CN(C)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.425531914893617,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,phenyl,mesityl,C6,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C6><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.5102040816326531,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,303,1
N,methyl,phenyl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CN(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,CN(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CN(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,[],True,1,0.43902439024390244,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,mesityl,cyclohexyl,C1,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C1><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,True,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,[],True,1,0.45098039215686275,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,mesityl,tert_butyl,C1,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,phenyl,isopropyl,C5,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_isopropyl><LINKER_C5><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,[],True,1,0.4166666666666667,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,303,1
N,methyl,phenyl,C4,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C4><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,CN(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,CN(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,[],True,1,0.425,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,303,1
P,phenyl,tert_butyl,C4,mesityl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C4><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.46938775510204084,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,303,1
P,mesityl,cyclohexyl,C5,pentafluorophenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C5><LA1_pentafluorophenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C2CCCCC2)c(C)c1,True,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C2CCCCC2)c(C)c1,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C2CCCCC2)c(C)c1,[],True,1,0.6170212765957447,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,303,1
P,tert_butyl,cyclohexyl,C1,mesityl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.4090909090909091,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,phenyl,tert_butyl,C3,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C3><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,CC(C)(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,CC(C)(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,[],True,1,0.5333333333333333,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
P,mesityl,cyclohexyl,C1,mesityl,mesityl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C1><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CP(c2c(C)cc(C)cc2C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CP(c2c(C)cc(C)cc2C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CP(c2c(C)cc(C)cc2C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.4375,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
P,mesityl,mesityl,C3,mesityl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.6410256410256411,True,True,False,False,True,False,True,[],0,43,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
N,ethyl,ethyl,C5,mesityl,pentachlorophenyl,<LB_N><LB1_ethyl><LB2_ethyl><LINKER_C5><LA1_mesityl><LA2_pentachlorophenyl>,CCN(CC)CCCCCB(c1c(C)cc(C)cc1C)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,CCN(CC)CCCCCB(c1c(C)cc(C)cc1C)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCN(CC)CCCCCB(c1c(C)cc(C)cc1C)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[],True,1,0.4666666666666667,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,303,1
P,mesityl,mesityl,C3,mesityl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_mesityl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,[],True,1,0.5434782608695652,True,True,False,False,True,False,True,[],0,46,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
P,mesityl,isopropyl,C3,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_isopropyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5106382978723404,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
P,phenyl,cyclohexyl,C3,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.4,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,303,1
P,cyclohexyl,cyclohexyl,C1,mesityl,pentachlorophenyl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C1><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CP(C2CCCCC2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.44,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,303,1
