raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate
Cc1cc(C)cc(CCCC(=CC(c3c(Cl)c1c(F)c2F)c2F)(c1c(F)c(F)c(F)c(F)c1c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)CCP1c1ccc(-c3cccc1)c1c(F)c1F)C(c1c(F)c(F)c(F)c(F)c2c(Cl)c1Cl)c2Cl)C(C),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(=C(B(c1c(C)cc(C)cc1C,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(P(c4cccccccc3)[P+]1(C(CB(c1c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(C)cc(C)cc(C)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c1cc(CB(c2cccccc2P(c2c(C)cc4C)c2c(F)c(B2c3ccccccc23)c(C)c(P(c2c(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(CC)C(C)(C)C)cc(-c2c(Cl)c1cc(C)c(P(CCCC3)c(Cl)c(B(c3c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c2Cl)c(B(c1c(Cl)c(Cl)c2c(F)c1c(F)c(F)c(F)c(B(c2cccc(B(c2c(B(c3cccc3c2oc2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c2c(F)c(F)c(F)c2F)c1cc(C)c(Cl)c2Cl)C(CC)CCCCCCC2)C(C,False,,,"['reached_max_length', 'unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(B(CCCCC2)c(Cl)c2Cl)c(Cl)c(Cl)c(C)cc(C)cc2C)C2CCCC2(C)c(P(c2c(F)c(F)c(F)c(F)c(F)c2c(B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(C(C)(C)[P+]2(c3c(C(=CCB(c1c(C)cc(B(c2,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c2cc(C)cc(C)cccccccc12,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)C(c1c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)(c2c(F)c1F)c1cc(C)cc2C)c(P(c3cccc21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)cc(CB(c2c(C)cc(B(c2c(F)c3)c3c(C)cc(C)c(P(c3c(Cl)c2Cl)c(C)c(P(c4cccc1P(C1CCCC2)C(C)CB(c3c(F)c2F)c2F)c(F)c(P(c3c(Cl)c(Cl)c2c(C)cc2C)c(Cl)c(Cl)c1Cl)C1c1ccccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1C(N1CCC2)c(Cl)c(Cl)c(B(c2c(Cl)c2C)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,20,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC1(C)C)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC=C(CP(c1c(F)c1F,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1c(C)cc(C)cc(C(=C(B(c3c(Cl)c(C)cc4C)c4c(ccc(P(c4c(F)c(P(CCB(c2cccc2P(c2c(C)c1cc(C)cc(C(F)(F)F)c3F)c3c(Cl)c3c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(C)CB(c2cccccccc2)C1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(CC)(C)C)cc3C)C(c3c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C)c(N(c2c(C)cc1)c1cc(C)cc1C)c1c(F)c(F)c(F)c2cccc21,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(B(c2ccccc2N(Cc3cccc3)ccccccc4)cccccc2P(C2=CC(C)(C)cc(C)cc2C)c(Cl)c1Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)c(Cl)c(C)cc(C)c(Cl)c(Cl)c2c(Cl)c(Cl)cccccc,False,,,"['reached_max_length', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(P(C(C)(C)C)cc(C)cc2C)c2c(F)c(F)c1F)c1F)c1F)=C(c2c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(C(F)(F)F)cc(C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1cc(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)CP(c1c(Cl)c(Cl)c(C2N(Cc3ccccc3cc(C)c(Cl)c(Cl)c(Cl)c(C2N(Cc3cccc(C)c(P(C2=C3CCCC2)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c2c(F)c(F)c4F)cccc43)c12)C(C)(C)cc2C)c([B-](c2ccccc1)C(C)(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccc2N(Cc1cccccc3)cccc(B(c4c(C)c(Cl)c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c(F)c(F)c(F)c3ccccn2)c2c(F)c(F)c(F)c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1c(Cl)c(Cl)c2Cl)c2Cl)c(Cl)c(B(c2c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCCP(CCC(C)(C)P(c1cccc2)c2cccc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)C,True,CC(C)C,CC(C)C,[],False,9,0.1111111111111111,True,True,True,True,True,True,False,['too_small'],0.0,4.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
c1cc(C)c2P2CCB(c2c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(C)cc1C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1C(c1c(Cl)c(Cl)c(C)cc3C2(C)cc(C)cc2C)c2cccc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2P(c2c(C)c(Cl)c(C)cc2C)c2cccc3c2-c2c-3ccccc2)c2c(Cl)c(Cl)c1Cl)c2cccc1B(c1c(Cl)c(Cl)c2Cl)N2CCCCP(c1c(Cl)c2c(Cl)c(B(c4c(F)c(F)c(F)c(F)c4F)cc(C)cc(-c3c(Cl)c(Cl)c(Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)CB(c1c(Cl)c3Cl)c(C)cc(C)c2c(C)cc3C2(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCC3C(c3c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)C)cc(C)cc2C)cc(C)c(C)cccc2)cc1C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc2)c2c(B(c1cc(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc2C)cc3C)c2ccccc2)c2c(F)c(F)c(F)c(F)c(F)c2F)c2F)c2cccc1)C(CB(c2c(Cl)c2c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(Cl)c(Cl)c2c(C)cc2C)c(P(CC(C3)C2P(c2cccccc3B(c3cccc3)cc2C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2Oc2c(F)c(F)c(F)c(F)c(F)c2F)C1c1cccc2cccc2B(c2c(F)c(F)c2c(Cl)c(C)cc2C)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc(P(c2cccc1N(Cc3cccccc(C(=CCB(c1c(Cl)c(Cl)c3ccccc2cccc12,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccc2B(c2c(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c2F)c2cccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
COB(OC)c1cccc2c1-c1c(F)c(F)c21,True,COB(OC)c1cccc2c3c(F)c(F)c-3c12,COB(OC)c1cccc2c3c(F)c(F)c-3c12,[],True,1,0.35,True,True,True,True,True,True,True,[],0.0,17.0,True,True,True,False,"['LA_B_aryl', 'LA_B_tricoordinate']",[],[],[],LA_only,,True,False,False,False
CC1(C)cc3C)c2cccc3C)C(CB(c2c(F)c(F)c3c(Cl)c(Cl)c2Cl)c2Cl)c(Cl)c(C)cc(C)cc(C)cc(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)cc(C(=CCB(c2c(F)c(F)c(F)c3c(Cl)c1c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)P(c1c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(C2N(Cc3ccc,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)c(Cl)c(Cl)c1P(c1cc(C)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c1Cl,True,CC1=CC(C)=C(Cl)C(Cl)=C(P2C(Cl)=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C(Cl)=C(Cl)C(C)=CC2=C(Cl)C(Cl)=C3Cl)C(C)=C1,CC1=CC(C)=C(Cl)C(Cl)=C(P2C(Cl)=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C(Cl)=C(Cl)C(C)=CC2=C(Cl)C(Cl)=C3Cl)C(C)=C1,[],True,1,0.11290322580645161,True,True,True,True,True,True,True,[],0.0,39.0,True,True,False,True,[],['LB_phosphine'],[],[],LB_only,,True,False,False,False
Cc1cccc1B(c1c(F)c(B(c2c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c([B-]2(c3c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c2Cl)c(Cl)c2Cl)c(Cl)c1Cl)c(Cl)c(B(c1cc(C)c(B2c3cccc2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c2c(C)c2Cl)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c(Cl)c2Cl)P(c2c(C)c1,False,,,['parse_failure'],False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccccc3)c3c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3c(F)c(F)c2F)c2c(F)c(F)c2c(Cl)c(Cl)c(Cl)c(C)cc1)c1c(Cl)c(Cl)c(C)c1c(Cl)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3c2-c2c-3cccc3c2oc2c(F)c(F)c(F)c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1)C2B(c2cccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2c(B(c3cccc2P(c2cccc5)c5cccc23)c(C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc4C)c2cccc3ccccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(C)cc2C)c(Cl)c(Cl)c2c(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2)cc1)CB(c2c(C)cc2C)c(P(CCCC(C)N1c1ccccc2P(C2CCCC(B(c3c(Cl)c2c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c(C(F)(F)F)c3F)c3c(Cl)c2Cl)c1c(F)c1F)C(c3c(Cl)c(C)c(Cl)c3Cl)c4Cl)c2c(C)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(c2c(Cl)c1c(C)c(Cl),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(N(c2cccc1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(Cl)c(C)c23)ccccc4cccccc4)c4cccc1)C(C)P(B(c2cccc(C(F)(F)F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C)c(P(C2=CC(c3c(C)c(P(CCB(c1cccccc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccccc5)c5cccc(B2c3cccc3)C=C(CP(c2c(B(c2c(F)c(F)c(F)c21,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(B(c2c(F)c(B(Cc2ccccc3c2CCCC(C)(C)[P+]1(c1c(F)c(F)c(F)c(F)c2F)c(F)c(F)c2F)C2CCCC2)c(Cl)c2Cl)C(C)(C)[P+]2(c3c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)c(P(c4cccc3),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c2c(Cl)c3Cl)cccc1B(c1cc(C)cc(C)cc4C)c2c(B(c2ccccc2-3)c2c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc(C)cc3C)C(B(c1c(C)cc1C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc1,True,Cc1ccccc1,Cc1ccccc1,[],False,3,0.2702702702702703,True,True,True,True,True,True,False,['too_small'],0.0,7.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC=C(B(c4ccccc2cccccc3c4cccc3)c3cc(C(F)(F)F)cc(C)cc4C)c2c(C)cc2C)c2c(F)c(F)c1c(Cl)c(Cl)c2Cl)N2CCCCB(c1c(Cl)c(Cl)c1Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2C)c2c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c1c(Cl)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c(F)c2F)c2F)c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c(Cl)c(C)cc(C)cc(C)cc2C)c2c(F)c3F)c3F)c3)ccccc2)c(Cl)c1cccc3c2Oc2c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C)c3c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(C)cc(-c3cccc2B2Oc3cc(C)c(P(c4c(F)c3c(Cl)c2Cl)c2cccc1B(c1c(F)c(F)c2F)c2F)c(F)c(F)c(F)c2F)c2F)c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c2Cl)c(Cl)c2Cl)P(c2c(C)cc(C)c3c(C)cc(C)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1ccc(C)c1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c2c(C)c(N(c2c(C)cc(C)c(Cl)c(C2C[B-](c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c2F)c2F)c(F)c2c(B(c2c(F)c(B(c2c(C)c(P(c5ccccc2O1)C(C)(C)c(BP(c2c(F)c(F)c(,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc1B(Cl)c(Cl)c2c(F)c3c(F)c2F)c2F)c2F)c(F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c2Cl)c1c(F)c(F)c(F)c4c(F)c2F)c2F)c(F)c2ccccc2B(c1c(F)c(F)c(F)c(F)c(F)c(F)c4cccc2)OC1(C)CB(c1cc(-c3cccc(B(c1c(Cl)c(Cl)c1ccc(P(c4c(Cl)c2Cl)P(c2c(F)c(F)c(F)c2F)c(F),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C)c(Cl)c(Cl)c1c(Cl)c(Cl)c1c(Cl)c3Cl)c2cc(C(C)C)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)(c3c(Cl)c(Cl)c(Cl)c1Cl)CP(c1cc(C)cc(C)c1c(Cl)c(Cl)c2Cl)c(C)c2c(C)cc1C,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)C)n(B(c1c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN1c2c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
